"created_at","is_retweet","screen_name","tw_id","url","user_favourites_count","user_followers_count","user_friends_count","user_listed_count","user_statuses_count"
"2015-12-10 15:28:40",0,"b_optoed",674928718146576385,"https://twitter.com/tjournal/status/674923937734729728",0,0,32,0,28
"2015-12-10 15:29:02",1,"mbrnv",674928807770476544,"https://tjournal.ru/c/19079-v-sk-predlozhili-snyat-otpechatki-palcev-u-vseh-rossiyan",282,31,234,5,2289
